#proteinId,gotermId,goName,gotermType,goAcc
jgi.p|Exode1|2953,4556,translation,biological_process,GO:0006412
jgi.p|Exode1|2954,3736,ATP binding,molecular_function,GO:0005524
jgi.p|Exode1|2954,10082,ATPase activity,molecular_function,GO:0016887
jgi.p|Exode1|2954,162,nucleotide binding,molecular_function,GO:0000166
jgi.p|Exode1|2954,10269,nucleoside-triphosphatase activity,molecular_function,GO:0017111
jgi.p|Exode1|2954,6209,xenobiotic-transporting ATPase activity,molecular_function,GO:0008559
jgi.p|Exode1|2955,9985,hydrolase activity,molecular_function,GO:0016787
jgi.p|Exode1|2955,3128,sphingomyelin phosphodiesterase activity,molecular_function,GO:0004767
jgi.p|Exode1|2956,2888,monooxygenase activity,molecular_function,GO:0004497
jgi.p|Exode1|2956,3721,iron ion binding,molecular_function,GO:0005506
jgi.p|Exode1|2956,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|2956,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|2956,10891,fluorene oxygenase activity,molecular_function,GO:0018585
jgi.p|Exode1|2956,10892,mono-butyltin dioxygenase activity,molecular_function,GO:0018586
jgi.p|Exode1|2956,10893,limonene 8-monooxygenase activity,molecular_function,GO:0018587
jgi.p|Exode1|2956,10894,tri-n-butyltin dioxygenase activity,molecular_function,GO:0018588
jgi.p|Exode1|2956,10895,di-n-butyltin dioxygenase activity,molecular_function,GO:0018589
jgi.p|Exode1|2956,10896,methylsilanetriol hydroxylase activity,molecular_function,GO:0018590
jgi.p|Exode1|2956,10897,methyl tertiary butyl ether 3-monooxygenase activity,molecular_function,GO:0018591
jgi.p|Exode1|2956,10898,4-nitrocatechol 4-monooxygenase activity,molecular_function,GO:0018592
jgi.p|Exode1|2956,10899,4-chlorophenoxyacetate monooxygenase activity,molecular_function,GO:0018593
jgi.p|Exode1|2956,10900,tert-butyl alcohol 2-monooxygenase activity,molecular_function,GO:0018594
jgi.p|Exode1|2956,10901,alpha-pinene monooxygenase activity,molecular_function,GO:0018595
jgi.p|Exode1|2956,10902,dimethylsilanediol hydroxylase activity,molecular_function,GO:0018596
jgi.p|Exode1|2956,10903,ammonia monooxygenase activity,molecular_function,GO:0018597
jgi.p|Exode1|2956,10904,hydroxymethylsilanetriol oxidase activity,molecular_function,GO:0018598
jgi.p|Exode1|2956,10905,2-hydroxyisobutyrate 3-monooxygenase activity,molecular_function,GO:0018599
jgi.p|Exode1|2956,10906,alpha-pinene dehydrogenase activity,molecular_function,GO:0018600
jgi.p|Exode1|2956,19287,spheroidene monooxygenase activity,molecular_function,GO:0043823
jgi.p|Exode1|2959,3546,transporter activity,molecular_function,GO:0005215
jgi.p|Exode1|2959,4927,transport,biological_process,GO:0006810
jgi.p|Exode1|2959,9321,integral to membrane,cellular_component,GO:0016021
jgi.p|Exode1|2959,9320,membrane,cellular_component,GO:0016020
jgi.p|Exode1|2962,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|2962,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|2962,2566,cytochrome-b5 reductase activity,molecular_function,GO:0004128
jgi.p|Exode1|2966,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|2967,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|2967,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|2967,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|2967,21336,transition metal ion binding,molecular_function,GO:0046914
jgi.p|Exode1|2967,7744,FMN binding,molecular_function,GO:0010181
jgi.p|Exode1|2967,2854,L-lactate dehydrogenase (cytochrome) activity,molecular_function,GO:0004460
jgi.p|Exode1|2970,23498,pyridoxine 4-dehydrogenase activity,molecular_function,GO:0050236
jgi.p|Exode1|2971,9823,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,GO:0016616
jgi.p|Exode1|2971,22441,cofactor binding,molecular_function,GO:0048037
jgi.p|Exode1|2971,6489,gluconate 2-dehydrogenase activity,molecular_function,GO:0008873
jgi.p|Exode1|2971,6491,gluconate dehydrogenase activity,molecular_function,GO:0008875
jgi.p|Exode1|2972,13917,heat shock protein binding,molecular_function,GO:0031072
jgi.p|Exode1|2973,3727,protein binding,molecular_function,GO:0005515
jgi.p|Exode1|2973,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|2973,3200,ubiquitin-protein ligase activity,molecular_function,GO:0004842
jgi.p|Exode1|2973,24685,regulation of ubiquitin-protein ligase activity,biological_process,GO:0051438
jgi.p|Exode1|2973,24687,regulation of ubiquitin-protein ligase activity during meiotic cell cycle,biological_process,GO:0051440
jgi.p|Exode1|2973,24690,positive regulation of ubiquitin-protein ligase activity,biological_process,GO:0051443
jgi.p|Exode1|2973,24691,negative regulation of ubiquitin-protein ligase activity,biological_process,GO:0051444
jgi.p|Exode1|2974,2747,gluconolactonase activity,molecular_function,GO:0004341
jgi.p|Exode1|2977,2888,monooxygenase activity,molecular_function,GO:0004497
jgi.p|Exode1|2977,3721,iron ion binding,molecular_function,GO:0005506
jgi.p|Exode1|2977,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|2977,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|2977,10970,benzoate 4-monooxygenase activity,molecular_function,GO:0018664
jgi.p|Exode1|2980,3727,protein binding,molecular_function,GO:0005515
jgi.p|Exode1|2980,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|2981,21295,metal ion binding,molecular_function,GO:0046872
jgi.p|Exode1|2985,2553,"3',5'-cyclic-nucleotide phosphodiesterase activity",molecular_function,GO:0004114
jgi.p|Exode1|2985,5250,signal transduction,biological_process,GO:0007165
jgi.p|Exode1|2985,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|2985,24589,regulation of cyclic-nucleotide phosphodiesterase activity,biological_process,GO:0051342
jgi.p|Exode1|2989,2175,nucleic acid binding,molecular_function,GO:0003676
jgi.p|Exode1|2989,3736,ATP binding,molecular_function,GO:0005524
jgi.p|Exode1|2989,5716,ATP-dependent helicase activity,molecular_function,GO:0008026
jgi.p|Exode1|2989,2792,helicase activity,molecular_function,GO:0004386
jgi.p|Exode1|2991,6724,nucleoside metabolic process,biological_process,GO:0009116
jgi.p|Exode1|2991,2447,adenine phosphoribosyltransferase activity,molecular_function,GO:0003999
jgi.p|Exode1|2991,4330,adenine salvage,biological_process,GO:0006168
jgi.p|Exode1|2992,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|2992,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|2992,3838,nucleus,cellular_component,GO:0005634
jgi.p|Exode1|2992,5814,transcription factor binding,molecular_function,GO:0008134
jgi.p|Exode1|2993,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|2993,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|2993,247,C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity,molecular_function,GO:0000252
jgi.p|Exode1|2993,248,3-keto sterol reductase activity,molecular_function,GO:0000253
jgi.p|Exode1|2993,2477,aldo-keto reductase activity,molecular_function,GO:0004033
jgi.p|Exode1|2993,2842,isocitrate dehydrogenase activity,molecular_function,GO:0004448
jgi.p|Exode1|2993,2886,mevaldate reductase activity,molecular_function,GO:0004495
jgi.p|Exode1|2993,6491,gluconate dehydrogenase activity,molecular_function,GO:0008875
jgi.p|Exode1|2993,9508,steroid dehydrogenase activity,molecular_function,GO:0016229
jgi.p|Exode1|2993,10761,epoxide dehydrogenase activity,molecular_function,GO:0018451
jgi.p|Exode1|2993,10762,5-exo-hydroxycamphor dehydrogenase activity,molecular_function,GO:0018452
jgi.p|Exode1|2993,10763,2-hydroxytetrahydrofuran dehydrogenase activity,molecular_function,GO:0018453
jgi.p|Exode1|2993,15277,phenylcoumaran benzylic ether reductase activity,molecular_function,GO:0032442
jgi.p|Exode1|2993,16590,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,GO:0033764
jgi.p|Exode1|2993,16591,"steroid dehydrogenase activity, acting on the CH-CH group of donors",molecular_function,GO:0033765
jgi.p|Exode1|2993,19178,(R)-2-hydroxyisocaproate dehydrogenase activity,molecular_function,GO:0043713
jgi.p|Exode1|2993,22621,3-ketoglucose-reductase activity,molecular_function,GO:0048258
jgi.p|Exode1|2993,25233,(R)-2-hydroxyglutarate dehydrogenase activity,molecular_function,GO:0051990
jgi.p|Exode1|2994,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|2994,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|2995,23799,2-aminomuconate deaminase activity,molecular_function,GO:0050540
jgi.p|Exode1|2996,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|2996,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|2996,2413,NADPH:quinone reductase activity,molecular_function,GO:0003960
jgi.p|Exode1|3000,2407,NADH dehydrogenase activity,molecular_function,GO:0003954
jgi.p|Exode1|3000,3931,mitochondrion,cellular_component,GO:0005739
jgi.p|Exode1|3000,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3000,5816,NADH dehydrogenase (ubiquinone) activity,molecular_function,GO:0008137
jgi.p|Exode1|3001,2176,DNA binding,molecular_function,GO:0003677
jgi.p|Exode1|3001,3736,ATP binding,molecular_function,GO:0005524
jgi.p|Exode1|3001,2175,nucleic acid binding,molecular_function,GO:0003676
jgi.p|Exode1|3001,2792,helicase activity,molecular_function,GO:0004386
jgi.p|Exode1|3001,5716,ATP-dependent helicase activity,molecular_function,GO:0008026
jgi.p|Exode1|3002,3642,sugar:hydrogen symporter activity,molecular_function,GO:0005351
jgi.p|Exode1|3002,6276,carbohydrate transport,biological_process,GO:0008643
jgi.p|Exode1|3002,9320,membrane,cellular_component,GO:0016020
jgi.p|Exode1|3002,3546,transporter activity,molecular_function,GO:0005215
jgi.p|Exode1|3002,4927,transport,biological_process,GO:0006810
jgi.p|Exode1|3002,9321,integral to membrane,cellular_component,GO:0016021
jgi.p|Exode1|3005,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3005,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|3006,3724,calcium ion binding,molecular_function,GO:0005509
jgi.p|Exode1|3006,3972,endoplasmic reticulum,cellular_component,GO:0005783
jgi.p|Exode1|3006,4591,protein folding,biological_process,GO:0006457
jgi.p|Exode1|3006,24336,unfolded protein binding,molecular_function,GO:0051082
jgi.p|Exode1|3007,21295,metal ion binding,molecular_function,GO:0046872
jgi.p|Exode1|3007,19273,methylthioribulose 1-phosphate dehydratase activity,molecular_function,GO:0043809
jgi.p|Exode1|3010,3727,protein binding,molecular_function,GO:0005515
jgi.p|Exode1|3010,4994,intracellular protein transport,biological_process,GO:0006886
jgi.p|Exode1|3010,9480,vesicle-mediated transport,biological_process,GO:0016192
jgi.p|Exode1|3010,3419,small GTPase regulator activity,molecular_function,GO:0005083
jgi.p|Exode1|3014,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|3014,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3016,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3016,9985,hydrolase activity,molecular_function,GO:0016787
jgi.p|Exode1|3016,2994,phospholipase activity,molecular_function,GO:0004620
jgi.p|Exode1|3016,9570,lipase activity,molecular_function,GO:0016298
jgi.p|Exode1|3016,11033,1-oxa-2-oxocycloheptane lactonase activity,molecular_function,GO:0018731
jgi.p|Exode1|3016,11034,sulfolactone hydrolase activity,molecular_function,GO:0018732
jgi.p|Exode1|3016,11035,"3,4-dihydrocoumarin hydrolase activity",molecular_function,GO:0018733
jgi.p|Exode1|3016,11036,butyrolactone hydrolase activity,molecular_function,GO:0018734
jgi.p|Exode1|3017,3727,protein binding,molecular_function,GO:0005515
jgi.p|Exode1|3017,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|3017,3200,ubiquitin-protein ligase activity,molecular_function,GO:0004842
jgi.p|Exode1|3017,24685,regulation of ubiquitin-protein ligase activity,biological_process,GO:0051438
jgi.p|Exode1|3017,24687,regulation of ubiquitin-protein ligase activity during meiotic cell cycle,biological_process,GO:0051440
jgi.p|Exode1|3017,24690,positive regulation of ubiquitin-protein ligase activity,biological_process,GO:0051443
jgi.p|Exode1|3017,24691,negative regulation of ubiquitin-protein ligase activity,biological_process,GO:0051444
jgi.p|Exode1|3020,2216,RNA binding,molecular_function,GO:0003723
jgi.p|Exode1|3021,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3021,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|3021,23919,FAD binding,molecular_function,GO:0050660
jgi.p|Exode1|3021,3151,thioredoxin-disulfide reductase activity,molecular_function,GO:0004791
jgi.p|Exode1|3021,3930,cytoplasm,cellular_component,GO:0005737
jgi.p|Exode1|3021,11695,removal of superoxide radicals,biological_process,GO:0019430
jgi.p|Exode1|3023,2863,malic enzyme activity,molecular_function,GO:0004470
jgi.p|Exode1|3023,4273,malate metabolic process,biological_process,GO:0006108
jgi.p|Exode1|3023,9823,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,GO:0016616
jgi.p|Exode1|3023,24535,NAD binding,molecular_function,GO:0051287
jgi.p|Exode1|3023,9826,malate dehydrogenase (oxaloacetate-decarboxylating) activity,molecular_function,GO:0016619
jgi.p|Exode1|3025,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|3025,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3025,4261,glycolysis,biological_process,GO:0006096
jgi.p|Exode1|3025,10063,"intramolecular transferase activity, phosphotransferases",molecular_function,GO:0016868
jgi.p|Exode1|3028,2176,DNA binding,molecular_function,GO:0003677
jgi.p|Exode1|3028,3838,nucleus,cellular_component,GO:0005634
jgi.p|Exode1|3028,4499,transcription,biological_process,GO:0006350
jgi.p|Exode1|3028,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|3030,2196,transcription factor activity,molecular_function,GO:0003700
jgi.p|Exode1|3030,3838,nucleus,cellular_component,GO:0005634
jgi.p|Exode1|3030,4504,"regulation of transcription, DNA-dependent",biological_process,GO:0006355
jgi.p|Exode1|3030,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|3030,2176,DNA binding,molecular_function,GO:0003677
jgi.p|Exode1|3030,4499,transcription,biological_process,GO:0006350
jgi.p|Exode1|3031,23608,trans-L-3-hydroxyproline dehydratase activity,molecular_function,GO:0050346
jgi.p|Exode1|3032,6130,ornithine cyclodeaminase activity,molecular_function,GO:0008473
jgi.p|Exode1|3033,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|3035,3030,proline dehydrogenase activity,molecular_function,GO:0004657
jgi.p|Exode1|3035,4667,glutamate biosynthetic process,biological_process,GO:0006537
jgi.p|Exode1|3035,4692,proline catabolic process,biological_process,GO:0006562
jgi.p|Exode1|3035,10837,iminodiacetate dehydrogenase activity,molecular_function,GO:0018528
jgi.p|Exode1|3036,3101,pyrroline-5-carboxylate reductase activity,molecular_function,GO:0004735
jgi.p|Exode1|3037,17836,penicillin biosynthetic process,biological_process,GO:0042318
jgi.p|Exode1|3037,23899,isopenicillin-N N-acyltransferase activity,molecular_function,GO:0050640
jgi.p|Exode1|3038,18831,[formate-C-acetyltransferase]-activating enzyme activity,molecular_function,GO:0043365
jgi.p|Exode1|3039,9985,hydrolase activity,molecular_function,GO:0016787
jgi.p|Exode1|3039,10005,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",molecular_function,GO:0016810
jgi.p|Exode1|3040,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3040,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|3040,6310,2-deoxy-D-gluconate 3-dehydrogenase activity,molecular_function,GO:0008678
jgi.p|Exode1|3041,2888,monooxygenase activity,molecular_function,GO:0004497
jgi.p|Exode1|3041,3721,iron ion binding,molecular_function,GO:0005506
jgi.p|Exode1|3041,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3041,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|3041,6319,3-(3-hydroxy-phenyl)propionate hydroxylase activity,molecular_function,GO:0008688
jgi.p|Exode1|3041,10781,4-chlorobenzaldehyde oxidase activity,molecular_function,GO:0018471
jgi.p|Exode1|3041,10936,"3,5-xylenol methylhydroxylase activity",molecular_function,GO:0018630
jgi.p|Exode1|3041,10937,phenylacetate hydroxylase activity,molecular_function,GO:0018631
jgi.p|Exode1|3041,10938,4-nitrophenol 4-monooxygenase activity,molecular_function,GO:0018632
jgi.p|Exode1|3041,10939,dimethyl sulfide monooxygenase activity,molecular_function,GO:0018633
jgi.p|Exode1|3041,10940,alpha-pinene monooxygenase [NADH] activity,molecular_function,GO:0018634
jgi.p|Exode1|3041,10941,"limonene 1,2-monooxygenase activity",molecular_function,GO:0018635
jgi.p|Exode1|3041,10942,"phenanthrene 9,10-monooxygenase activity",molecular_function,GO:0018636
jgi.p|Exode1|3041,10943,1-hydroxy-2-naphthoate hydroxylase activity,molecular_function,GO:0018637
jgi.p|Exode1|3041,10944,toluene 4-monooxygenase activity,molecular_function,GO:0018638
jgi.p|Exode1|3041,10945,xylene monooxygenase activity,molecular_function,GO:0018639
jgi.p|Exode1|3041,10946,dibenzothiophene monooxygenase activity,molecular_function,GO:0018640
jgi.p|Exode1|3041,10947,"6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity",molecular_function,GO:0018641
jgi.p|Exode1|3041,10948,chlorophenol 4-monooxygenase activity,molecular_function,GO:0018642
jgi.p|Exode1|3041,10949,carbon disulfide oxygenase activity,molecular_function,GO:0018643
jgi.p|Exode1|3041,10950,toluene 2-monooxygenase activity,molecular_function,GO:0018644
jgi.p|Exode1|3041,10952,"1-hydroxy-2-oxolimonene 1,2-monooxygenase activity",molecular_function,GO:0018646
jgi.p|Exode1|3041,10953,"phenanthrene 1,2-monooxygenase activity",molecular_function,GO:0018647
jgi.p|Exode1|3041,10954,methanesulfonic acid monooxygenase activity,molecular_function,GO:0018648
jgi.p|Exode1|3041,10955,tetrahydrofuran hydroxylase activity,molecular_function,GO:0018649
jgi.p|Exode1|3041,10956,styrene monooxygenase activity,molecular_function,GO:0018650
jgi.p|Exode1|3041,10957,toluene-4-sulfonate monooxygenase activity,molecular_function,GO:0018651
jgi.p|Exode1|3041,10958,toluene-sulfonate methyl-monooxygenase activity,molecular_function,GO:0018652
jgi.p|Exode1|3041,10959,"3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity",molecular_function,GO:0018653
jgi.p|Exode1|3041,10960,2-hydroxy-phenylacetate hydroxylase activity,molecular_function,GO:0018654
jgi.p|Exode1|3041,10961,"2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity",molecular_function,GO:0018655
jgi.p|Exode1|3041,10962,"phenanthrene 3,4-monooxygenase activity",molecular_function,GO:0018656
jgi.p|Exode1|3041,10963,toluene 3-monooxygenase activity,molecular_function,GO:0018657
jgi.p|Exode1|3041,11397,limonene monooxygenase activity,molecular_function,GO:0019113
jgi.p|Exode1|3041,19184,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",molecular_function,GO:0043719
jgi.p|Exode1|3041,19196,6-hydroxynicotinate 3-monooxygenase activity,molecular_function,GO:0043731
jgi.p|Exode1|3042,2196,transcription factor activity,molecular_function,GO:0003700
jgi.p|Exode1|3042,3838,nucleus,cellular_component,GO:0005634
jgi.p|Exode1|3042,4504,"regulation of transcription, DNA-dependent",biological_process,GO:0006355
jgi.p|Exode1|3042,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|3043,2196,transcription factor activity,molecular_function,GO:0003700
jgi.p|Exode1|3043,3838,nucleus,cellular_component,GO:0005634
jgi.p|Exode1|3043,4504,"regulation of transcription, DNA-dependent",biological_process,GO:0006355
jgi.p|Exode1|3043,5939,zinc ion binding,molecular_function,GO:0008270
jgi.p|Exode1|3044,2888,monooxygenase activity,molecular_function,GO:0004497
jgi.p|Exode1|3044,3721,iron ion binding,molecular_function,GO:0005506
jgi.p|Exode1|3044,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3044,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|3044,10970,benzoate 4-monooxygenase activity,molecular_function,GO:0018664
jgi.p|Exode1|3045,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3045,9710,oxidoreductase activity,molecular_function,GO:0016491
jgi.p|Exode1|3046,2888,monooxygenase activity,molecular_function,GO:0004497
jgi.p|Exode1|3046,3721,iron ion binding,molecular_function,GO:0005506
jgi.p|Exode1|3046,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3046,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|3046,25022,ent-kaurenoate oxidase activity,molecular_function,GO:0051777
jgi.p|Exode1|3046,25023,ent-7-alpha-hydroxykaurenoate oxidase activity,molecular_function,GO:0051778
jgi.p|Exode1|3046,25024,gibberellin 12-aldehyde oxidase activity,molecular_function,GO:0051779
jgi.p|Exode1|3050,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|3050,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3050,2861,long-chain-fatty-acid-CoA ligase activity,molecular_function,GO:0004467
jgi.p|Exode1|3050,8961,fatty-acid ligase activity,molecular_function,GO:0015645
jgi.p|Exode1|3050,14792,short-chain-fatty-acid-CoA ligase activity,molecular_function,GO:0031955
jgi.p|Exode1|3050,14793,medium-chain-fatty-acid-CoA ligase activity,molecular_function,GO:0031956
jgi.p|Exode1|3050,14794,very-long-chain-fatty-acid-CoA ligase activity,molecular_function,GO:0031957
jgi.p|Exode1|3052,2667,membrane dipeptidase activity,molecular_function,GO:0004237
jgi.p|Exode1|3052,4639,proteolysis,biological_process,GO:0006508
jgi.p|Exode1|3052,5911,dipeptidyl-peptidase activity,molecular_function,GO:0008239
jgi.p|Exode1|3054,6667,biosynthetic process,biological_process,GO:0009058
jgi.p|Exode1|3054,9967,"transferase activity, transferring nitrogenous groups",molecular_function,GO:0016769
jgi.p|Exode1|3054,13063,pyridoxal phosphate binding,molecular_function,GO:0030170
jgi.p|Exode1|3054,10042,1-aminocyclopropane-1-carboxylate synthase activity,molecular_function,GO:0016847
jgi.p|Exode1|3055,5849,O-methyltransferase activity,molecular_function,GO:0008171
jgi.p|Exode1|3055,22171,caffeate O-methyltransferase activity,molecular_function,GO:0047763
jgi.p|Exode1|3056,2770,glutathione transferase activity,molecular_function,GO:0004364
jgi.p|Exode1|3057,2888,monooxygenase activity,molecular_function,GO:0004497
jgi.p|Exode1|3057,3721,iron ion binding,molecular_function,GO:0005506
jgi.p|Exode1|3057,4283,electron transport,biological_process,GO:0006118
jgi.p|Exode1|3057,12251,heme binding,molecular_function,GO:0020037
jgi.p|Exode1|3057,6319,3-(3-hydroxy-phenyl)propionate hydroxylase activity,molecular_function,GO:0008688
jgi.p|Exode1|3057,10781,4-chlorobenzaldehyde oxidase activity,molecular_function,GO:0018471
jgi.p|Exode1|3057,10936,"3,5-xylenol methylhydroxylase activity",molecular_function,GO:0018630
jgi.p|Exode1|3057,10937,phenylacetate hydroxylase activity,molecular_function,GO:0018631
jgi.p|Exode1|3057,10938,4-nitrophenol 4-monooxygenase activity,molecular_function,GO:0018632
jgi.p|Exode1|3057,10939,dimethyl sulfide monooxygenase activity,molecular_function,GO:0018633
jgi.p|Exode1|3057,10940,alpha-pinene monooxygenase [NADH] activity,molecular_function,GO:0018634
jgi.p|Exode1|3057,10941,"limonene 1,2-monooxygenase activity",molecular_function,GO:0018635
jgi.p|Exode1|3057,10942,"phenanthrene 9,10-monooxygenase activity",molecular_function,GO:0018636
jgi.p|Exode1|3057,10943,1-hydroxy-2-naphthoate hydroxylase activity,molecular_function,GO:0018637
jgi.p|Exode1|3057,10944,toluene 4-monooxygenase activity,molecular_function,GO:0018638
jgi.p|Exode1|3057,10945,xylene monooxygenase activity,molecular_function,GO:0018639
jgi.p|Exode1|3057,10946,dibenzothiophene monooxygenase activity,molecular_function,GO:0018640
jgi.p|Exode1|3057,10947,"6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity",molecular_function,GO:0018641
jgi.p|Exode1|3057,10948,chlorophenol 4-monooxygenase activity,molecular_function,GO:0018642
jgi.p|Exode1|3057,10949,carbon disulfide oxygenase activity,molecular_function,GO:0018643
jgi.p|Exode1|3057,10950,toluene 2-monooxygenase activity,molecular_function,GO:0018644
jgi.p|Exode1|3057,10952,"1-hydroxy-2-oxolimonene 1,2-monooxygenase activity",molecular_function,GO:0018646
jgi.p|Exode1|3057,10953,"phenanthrene 1,2-monooxygenase activity",molecular_function,GO:0018647
jgi.p|Exode1|3057,10954,methanesulfonic acid monooxygenase activity,molecular_function,GO:0018648
jgi.p|Exode1|3057,10955,tetrahydrofuran hydroxylase activity,molecular_function,GO:0018649
jgi.p|Exode1|3057,10956,styrene monooxygenase activity,molecular_function,GO:0018650
jgi.p|Exode1|3057,10957,toluene-4-sulfonate monooxygenase activity,molecular_function,GO:0018651
jgi.p|Exode1|3057,10958,toluene-sulfonate methyl-monooxygenase activity,molecular_function,GO:0018652
jgi.p|Exode1|3057,10959,"3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity",molecular_function,GO:0018653
jgi.p|Exode1|3057,10960,2-hydroxy-phenylacetate hydroxylase activity,molecular_function,GO:0018654
jgi.p|Exode1|3057,10961,"2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity",molecular_function,GO:0018655
jgi.p|Exode1|3057,10962,"phenanthrene 3,4-monooxygenase activity",molecular_function,GO:0018656
jgi.p|Exode1|3057,10963,toluene 3-monooxygenase activity,molecular_function,GO:0018657
jgi.p|Exode1|3057,11397,limonene monooxygenase activity,molecular_function,GO:0019113
jgi.p|Exode1|3057,19184,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",molecular_function,GO:0043719
jgi.p|Exode1|3057,19196,6-hydroxynicotinate 3-monooxygenase activity,molecular_function,GO:0043731
jgi.p|Exode1|3059,2290,catalytic activity,molecular_function,GO:0003824
jgi.p|Exode1|3059,5830,metabolic process,biological_process,GO:0008152
jgi.p|Exode1|3059,14021,phosphopantetheine binding,molecular_function,GO:0031177
jgi.p|Exode1|3059,23823,N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase activity,molecular_function,GO:0050564
jgi.p|Exode1|3061,247,C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity,molecular_function,GO:0000252
jgi.p|Exode1|3061,248,3-keto sterol reductase activity,molecular_function,GO:0000253
jgi.p|Exode1|3061,2477,aldo-keto reductase activity,molecular_function,GO:0004033
jgi.p|Exode1|3061,2842,isocitrate dehydrogenase activity,molecular_function,GO:0004448
jgi.p|Exode1|3061,2886,mevaldate reductase activity,molecular_function,GO:0004495
jgi.p|Exode1|3061,6491,gluconate dehydrogenase activity,molecular_function,GO:0008875
jgi.p|Exode1|3061,9508,steroid dehydrogenase activity,molecular_function,GO:0016229
jgi.p|Exode1|3061,10761,epoxide dehydrogenase activity,molecular_function,GO:0018451
jgi.p|Exode1|3061,10762,5-exo-hydroxycamphor dehydrogenase activity,molecular_function,GO:0018452
jgi.p|Exode1|3061,10763,2-hydroxytetrahydrofuran dehydrogenase activity,molecular_function,GO:0018453
